Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp
3,6,18,-9,-3,-1,-6,-1,2020-10-21 18:12:58.788
-14,-22,5,2,1,0,-1,6,2020-10-21 18:12:58.794
3,-18,1,9,4,1,4,6,2020-10-21 18:12:58.800
3,-18,1,9,4,1,4,6,2020-10-21 18:12:58.806
3,-18,1,9,4,1,4,-5,2020-10-21 18:12:58.813
-7,5,17,-3,0,-2,0,-5,2020-10-21 18:12:58.826
-7,5,17,-3,0,-2,0,6,2020-10-21 18:12:58.833
8,10,2,6,1,2,6,6,2020-10-21 18:12:58.839
8,10,2,6,1,2,6,1,2020-10-21 18:12:58.845
8,7,4,2,-2,0,0,1,2020-10-21 18:12:58.851
8,7,4,2,-2,0,0,-2,2020-10-21 18:12:58.857
-3,-3,-1,-2,-2,-2,-3,-2,2020-10-21 18:12:58.863
-3,-3,-1,-2,-2,-2,-3,7,2020-10-21 18:12:58.870
11,13,-7,6,1,1,4,-3,2020-10-21 18:12:58.876
-4,4,-4,-4,-2,-3,-2,4,2020-10-21 18:12:58.882
6,21,15,9,4,1,1,4,2020-10-21 18:12:58.888
6,21,15,9,4,1,1,-8,2020-10-21 18:12:58.894
-8,-22,4,11,-4,-6,-6,-8,2020-10-21 18:12:58.901
-8,-22,4,11,-4,-6,-6,-9,2020-10-21 18:12:58.906
-4,-15,-11,-7,-2,-3,-8,-9,2020-10-21 18:12:58.912
-4,-15,-11,-7,-2,-3,-8,-3,2020-10-21 18:12:58.923
3,20,0,0,-2,-2,-2,6,2020-10-21 18:12:58.929
1,-12,-1,0,-2,3,7,-11,2020-10-21 18:12:58.935
-1,16,-1,17,0,-6,-8,-11,2020-10-21 18:12:58.940
-1,16,-1,17,0,-6,-8,0,2020-10-21 18:12:58.946
3,17,9,-4,-1,-2,-2,7,2020-10-21 18:12:58.953
4,4,-2,1,3,2,4,7,2020-10-21 18:12:58.959
4,4,-2,1,3,2,4,1,2020-10-21 18:12:58.965
-4,-2,4,-3,-5,-2,2,1,2020-10-21 18:12:58.971
-4,-2,4,-3,-5,-2,2,-1,2020-10-21 18:12:58.978
-2,-11,-5,-9,1,1,-2,-1,2020-10-21 18:12:58.985
-2,-11,-5,-9,1,1,-2,1,2020-10-21 18:12:58.993
3,3,-6,0,1,0,-2,-5,2020-10-21 18:12:58.998
-6,1,9,-5,-4,-2,-4,11,2020-10-21 18:12:59.005
6,-32,15,-18,-3,6,11,-1,2020-10-21 18:12:59.011
2,6,1,-6,0,-2,-2,-1,2020-10-21 18:12:59.017
2,6,1,-6,0,-2,-2,-1,2020-10-21 18:12:59.023
2,6,1,-6,0,-2,-2,2,2020-10-21 18:12:59.029
4,8,-5,-7,-1,-3,1,-13,2020-10-21 18:12:59.036
-14,33,11,-1,-4,-9,-10,-13,2020-10-21 18:12:59.041
-14,33,11,-1,-4,-9,-10,-2,2020-10-21 18:12:59.048
2,-4,-4,-1,-4,-2,0,-2,2020-10-21 18:12:59.054
2,-4,-4,-1,-4,-2,0,4,2020-10-21 18:12:59.060
5,-10,-11,-3,0,2,4,0,2020-10-21 18:12:59.066
9,27,0,6,2,2,-3,0,2020-10-21 18:12:59.073
0,19,0,-1,1,1,-1,0,2020-10-21 18:12:59.079
0,19,0,-1,1,1,-1,-5,2020-10-21 18:12:59.085
-5,-18,-16,3,3,1,-3,-5,2020-10-21 18:12:59.092
-5,-18,-16,3,3,1,-3,-7,2020-10-21 18:12:59.097
-10,3,7,-6,-6,-2,-3,-7,2020-10-21 18:12:59.103
-10,3,7,-6,-6,-2,-3,-8,2020-10-21 18:12:59.109
-11,-15,-3,3,5,0,-3,-8,2020-10-21 18:12:59.115
-11,-15,-3,3,5,0,-3,5,2020-10-21 18:12:59.124
5,7,2,-4,-3,1,4,0,2020-10-21 18:12:59.130
-2,2,-3,7,1,-1,-2,5,2020-10-21 18:12:59.136
3,-8,7,-1,0,1,1,5,2020-10-21 18:12:59.142
3,-8,7,-1,0,1,1,4,2020-10-21 18:12:59.148
-2,15,11,-8,-5,0,4,8,2020-10-21 18:12:59.154
2,-14,-9,-4,-1,2,3,8,2020-10-21 18:12:59.160
2,-14,-9,-4,-1,2,3,8,2020-10-21 18:12:59.166
2,-14,-9,-4,-1,2,3,-3,2020-10-21 18:12:59.172
9,31,25,15,3,-1,-1,3,2020-10-21 18:12:59.178
4,-4,6,7,2,0,2,1,2020-10-21 18:12:59.184
-5,-11,-9,0,2,1,1,0,2020-10-21 18:12:59.191
0,8,-1,-5,-4,0,0,-4,2020-10-21 18:12:59.197
-2,6,12,5,-1,-5,-4,-4,2020-10-21 18:12:59.203
-2,6,12,5,-1,-5,-4,-4,2020-10-21 18:12:59.209
-8,-2,-3,2,1,-3,-5,1,2020-10-21 18:12:59.215
-1,-11,-10,-7,-1,1,1,1,2020-10-21 18:12:59.221
-1,-11,-10,-7,-1,1,1,2,2020-10-21 18:12:59.228
3,-1,-1,5,-1,1,1,2,2020-10-21 18:12:59.234
3,-1,-1,5,-1,1,1,-8,2020-10-21 18:12:59.241
-1,-5,-12,3,2,1,-2,-2,2020-10-21 18:12:59.254
5,-3,8,-11,-4,-1,0,-1,2020-10-21 18:12:59.260
-3,-9,-9,0,1,0,0,0,2020-10-21 18:12:59.266
-2,-8,-20,-9,-3,-1,0,0,2020-10-21 18:12:59.272
-2,-8,-20,-9,-3,-1,0,-8,2020-10-21 18:12:59.278
-13,0,13,-5,3,-1,-6,-8,2020-10-21 18:12:59.284
-13,0,13,-5,3,-1,-6,4,2020-10-21 18:12:59.290
4,-5,8,-2,-6,-1,1,0,2020-10-21 18:12:59.296
2,-19,-28,-1,-3,-4,-3,0,2020-10-21 18:12:59.302
5,24,31,3,4,1,1,0,2020-10-21 18:12:59.308
5,24,31,3,4,1,1,-4,2020-10-21 18:12:59.314
-3,-14,-6,4,0,3,-2,-4,2020-10-21 18:12:59.320
-3,-14,-6,4,0,3,-2,4,2020-10-21 18:12:59.331
5,-5,-1,1,-4,-1,0,-5,2020-10-21 18:12:59.337
-1,1,-11,-9,-2,-7,-8,-5,2020-10-21 18:12:59.343
-1,1,-11,-9,-2,-7,-8,2,2020-10-21 18:12:59.349
0,4,8,13,3,1,2,0,2020-10-21 18:12:59.356
6,9,15,-5,-4,0,-1,-12,2020-10-21 18:12:59.362
-20,-34,-36,-10,-1,-4,-6,-12,2020-10-21 18:12:59.368
-20,-34,-36,-10,-1,-4,-6,3,2020-10-21 18:12:59.374
4,-17,-4,0,-1,1,-5,3,2020-10-21 18:12:59.380
4,-17,-4,0,-1,1,-5,0,2020-10-21 18:12:59.386
-5,-27,-32,2,2,3,3,0,2020-10-21 18:12:59.393
-5,-27,-32,2,2,3,3,8,2020-10-21 18:12:59.399
17,43,34,0,6,4,6,8,2020-10-21 18:12:59.405
17,43,34,0,6,4,6,-9,2020-10-21 18:12:59.411
-8,11,-19,16,2,-3,-6,-9,2020-10-21 18:12:59.417
-8,11,-19,16,2,-3,-6,5,2020-10-21 18:12:59.423
7,4,61,-8,0,3,6,5,2020-10-21 18:12:59.429
7,4,61,-8,0,3,6,3,2020-10-21 18:12:59.435
-7,-26,-9,13,2,4,5,3,2020-10-21 18:12:59.441
-7,-26,-9,13,2,4,5,3,2020-10-21 18:12:59.447
3,-5,-9,-3,0,0,-1,3,2020-10-21 18:12:59.454
3,-5,-9,-3,0,0,-1,3,2020-10-21 18:12:59.459
5,4,-17,-6,-8,-4,4,3,2020-10-21 18:12:59.465
5,4,-17,-6,-8,-4,4,5,2020-10-21 18:12:59.470
10,17,37,-4,-1,0,-1,5,2020-10-21 18:12:59.477
10,17,37,-4,-1,0,-1,4,2020-10-21 18:12:59.482
7,27,10,8,3,1,2,4,2020-10-21 18:12:59.489
7,27,10,8,3,1,2,-1,2020-10-21 18:12:59.496
0,-17,-29,3,1,-3,0,-1,2020-10-21 18:12:59.503
0,-17,-29,3,1,-3,0,-3,2020-10-21 18:12:59.510
-16,-23,-10,1,1,-1,1,-6,2020-10-21 18:12:59.516
-7,-26,-16,4,-2,-1,-4,-6,2020-10-21 18:12:59.522
-7,-26,-16,4,-2,-1,-4,-1,2020-10-21 18:12:59.532
-2,-34,-12,0,-2,-2,0,-5,2020-10-21 18:12:59.539
-8,-10,2,-3,2,-3,-3,-5,2020-10-21 18:12:59.544
-8,-10,2,-3,2,-3,-3,-5,2020-10-21 18:12:59.550
-8,-10,2,-3,2,-3,-3,-6,2020-10-21 18:12:59.556
0,37,49,-10,-5,-6,-8,-6,2020-10-21 18:12:59.562
0,37,49,-10,-5,-6,-8,-3,2020-10-21 18:12:59.569
-2,2,22,24,2,-1,-2,0,2020-10-21 18:12:59.574
-6,-52,-10,-8,-9,1,9,0,2020-10-21 18:12:59.580
-6,-52,-10,-8,-9,1,9,7,2020-10-21 18:12:59.587
10,13,14,-24,-7,-2,1,7,2020-10-21 18:12:59.593
10,13,14,-24,-7,-2,1,-1,2020-10-21 18:12:59.598
-2,2,-10,8,5,0,-3,-1,2020-10-21 18:12:59.605
-2,2,-10,8,5,0,-3,3,2020-10-21 18:12:59.611
6,57,-19,-12,-1,-1,4,1,2020-10-21 18:12:59.617
-2,-16,-45,-13,2,1,1,1,2020-10-21 18:12:59.623
-2,-16,-45,-13,2,1,1,6,2020-10-21 18:12:59.630
7,-29,56,12,3,-2,-3,-11,2020-10-21 18:12:59.636
-8,-4,-6,0,-11,-10,-10,-11,2020-10-21 18:12:59.643
-8,-4,-6,0,-11,-10,-10,4,2020-10-21 18:12:59.649
1,-12,-20,-3,-3,-8,-9,4,2020-10-21 18:12:59.662
1,-12,-20,-3,-3,-8,-9,-5,2020-10-21 18:12:59.669
0,17,4,-6,-6,2,-16,2,2020-10-21 18:12:59.675
-1,24,-1,-2,-3,-2,5,2,2020-10-21 18:12:59.681
-1,24,-1,-2,-3,-2,5,-5,2020-10-21 18:12:59.688
-6,-4,-5,1,1,5,-8,-4,2020-10-21 18:12:59.694
4,-4,-42,19,2,-2,-1,-4,2020-10-21 18:12:59.700
4,-4,-42,19,2,-2,-1,-4,2020-10-21 18:12:59.706
4,-4,-42,19,2,-2,-1,-18,2020-10-21 18:12:59.712
-15,-18,-24,-17,-1,-8,-7,0,2020-10-21 18:12:59.718
0,5,12,-6,-4,-16,-22,0,2020-10-21 18:12:59.724
0,5,12,-6,-4,-16,-22,0,2020-10-21 18:12:59.734
0,5,12,-6,-4,-16,-22,-5,2020-10-21 18:12:59.740
-6,-28,-15,2,10,-1,-4,-5,2020-10-21 18:12:59.746
-3,-5,5,-6,-4,10,2,-5,2020-10-21 18:12:59.753
-3,-5,5,-6,-4,10,2,3,2020-10-21 18:12:59.759
11,-6,7,4,9,15,-1,3,2020-10-21 18:12:59.764
11,-6,7,4,9,15,-1,-1,2020-10-21 18:12:59.771
-5,-14,8,4,0,-5,6,2,2020-10-21 18:12:59.777
2,9,-25,-14,0,8,9,2,2020-10-21 18:12:59.783
2,9,-25,-14,0,8,9,2,2020-10-21 18:12:59.791
2,9,-25,-14,0,8,9,24,2020-10-21 18:12:59.796
14,19,36,9,14,18,68,24,2020-10-21 18:12:59.802
14,19,36,9,14,18,68,-5,2020-10-21 18:12:59.810
-8,2,-12,-3,-7,-2,-42,10,2020-10-21 18:12:59.816
24,74,28,-18,-10,-7,3,10,2020-10-21 18:12:59.821
24,74,28,-18,-10,-7,3,-13,2020-10-21 18:12:59.828
-17,-35,-4,10,0,-17,-54,-13,2020-10-21 18:12:59.835
-17,-35,-4,10,0,-17,-54,-2,2020-10-21 18:12:59.842
-5,66,33,-17,-3,-3,-10,-2,2020-10-21 18:12:59.848
-5,66,33,-17,-3,-3,-10,-7,2020-10-21 18:12:59.855
-13,-23,-12,-3,-3,-2,-6,-7,2020-10-21 18:12:59.861
-13,-23,-12,-3,-3,-2,-6,-15,2020-10-21 18:12:59.869
-7,2,-10,-8,-6,-15,-24,-5,2020-10-21 18:12:59.883
-11,-55,-19,8,3,-13,42,0,2020-10-21 18:12:59.895
-4,-15,-2,3,1,0,1,20,2020-10-21 18:12:59.906
13,8,45,-10,-8,1,35,0,2020-10-21 18:12:59.913
0,-14,-16,-19,-5,8,-24,0,2020-10-21 18:12:59.920
0,-14,-16,-19,-5,8,-24,20,2020-10-21 18:12:59.927
4,-9,-12,9,12,35,102,-10,2020-10-21 18:12:59.938
-9,7,0,8,-2,-16,-33,-10,2020-10-21 18:12:59.944
-9,7,0,8,-2,-16,-33,9,2020-10-21 18:12:59.955
8,2,32,21,1,-3,9,-17,2020-10-21 18:12:59.961
-15,-23,-25,-1,-2,-3,22,-17,2020-10-21 18:12:59.967
-15,-23,-25,-1,-2,-3,22,-17,2020-10-21 18:12:59.976
-15,-23,-25,-1,-2,-3,22,9,2020-10-21 18:12:59.983
4,1,-24,27,3,-36,31,-29,2020-10-21 18:13:00.010
-16,-8,2,-27,-8,-17,-46,9,2020-10-21 18:13:00.045
1,18,-6,-13,-2,-16,3,5,2020-10-21 18:13:00.053
-2,-31,-6,-2,4,45,-32,-6,2020-10-21 18:13:00.059
-14,-7,-10,-5,-2,-42,47,-6,2020-10-21 18:13:00.066
-14,-7,-10,-5,-2,-42,47,-1,2020-10-21 18:13:00.073
1,-8,16,-2,-4,-25,-44,15,2020-10-21 18:13:00.079
13,-8,12,-3,-2,37,-42,15,2020-10-21 18:13:00.087
13,-8,12,-3,-2,37,-42,-1,2020-10-21 18:13:00.121
9,13,31,3,-7,-7,-44,-4,2020-10-21 18:13:00.129
-2,18,33,-4,1,4,5,-4,2020-10-21 18:13:00.140
-2,18,33,-4,1,4,5,-12,2020-10-21 18:13:00.146
-31,25,-2,-14,-5,7,-1,3,2020-10-21 18:13:00.154
-13,-28,3,10,6,18,1,3,2020-10-21 18:13:00.161
-13,-28,3,10,6,18,1,4,2020-10-21 18:13:00.168
19,3,-17,-1,-1,-5,-4,4,2020-10-21 18:13:00.175
19,3,-17,-1,-1,-5,-4,-11,2020-10-21 18:13:00.182
-19,9,19,17,4,-4,-2,-2,2020-10-21 18:13:00.190
-15,-27,0,-11,-5,-2,-4,13,2020-10-21 18:13:00.196
17,-15,-36,-2,1,5,27,13,2020-10-21 18:13:00.202
17,-15,-36,-2,1,5,27,13,2020-10-21 18:13:00.208
17,-15,-36,-2,1,5,27,0,2020-10-21 18:13:00.214
4,-8,-27,18,5,5,2,-7,2020-10-21 18:13:00.228
-3,-24,-1,-6,-6,-1,-5,-13,2020-10-21 18:13:00.233
0,-33,-23,30,0,-2,-3,-13,2020-10-21 18:13:00.239
0,-33,-23,30,0,-2,-3,-13,2020-10-21 18:13:00.245
0,-33,-23,30,0,-2,-3,-10,2020-10-21 18:13:00.251
-4,15,-18,-11,0,0,-7,-3,2020-10-21 18:13:00.257
1,-27,-18,-9,0,4,-21,-3,2020-10-21 18:13:00.263
1,-27,-18,-9,0,4,-21,-3,2020-10-21 18:13:00.269
1,-27,-18,-9,0,4,-21,1,2020-10-21 18:13:00.275
9,39,9,8,0,3,11,-18,2020-10-21 18:13:00.281
-5,-6,-8,-8,-11,-16,-28,-2,2020-10-21 18:13:00.287
3,-21,-21,-3,0,3,-10,-2,2020-10-21 18:13:00.293
3,-21,-21,-3,0,3,-10,-8,2020-10-21 18:13:00.299
2,-14,7,-1,-4,-10,-38,-8,2020-10-21 18:13:00.305
2,-14,7,-1,-4,-10,-38,8,2020-10-21 18:13:00.311
10,-2,17,16,8,5,18,8,2020-10-21 18:13:00.317
10,-2,17,16,8,5,18,-15,2020-10-21 18:13:00.324
-13,-38,-7,-15,-6,-9,-34,4,2020-10-21 18:13:00.330
4,33,14,9,4,3,-19,-5,2020-10-21 18:13:00.340
-8,8,-4,-13,-7,-7,-2,5,2020-10-21 18:13:00.345
10,10,16,-22,-11,-4,-2,5,2020-10-21 18:13:00.352
10,10,16,-22,-11,-4,-2,11,2020-10-21 18:13:00.358
-1,65,37,3,2,11,24,11,2020-10-21 18:13:00.364
-1,65,37,3,2,11,24,-2,2020-10-21 18:13:00.370
2,7,21,-3,2,-6,-33,7,2020-10-21 18:13:00.376
4,-45,-33,9,7,1,35,7,2020-10-21 18:13:00.382
4,-45,-33,9,7,1,35,7,2020-10-21 18:13:00.389
4,-45,-33,9,7,1,35,-5,2020-10-21 18:13:00.395
1,44,45,-5,0,-2,8,-6,2020-10-21 18:13:00.403
-6,2,-23,-2,2,0,-10,-6,2020-10-21 18:13:00.411
-6,2,-23,-2,2,0,-10,-6,2020-10-21 18:13:00.416
3,20,-20,29,5,-4,4,-6,2020-10-21 18:13:00.423
3,20,-20,29,5,-4,4,11,2020-10-21 18:13:00.429
16,-31,-11,5,3,5,9,3,2020-10-21 18:13:00.436
1,-42,-12,-16,-1,7,4,3,2020-10-21 18:13:00.441
1,-42,-12,-16,-1,7,4,3,2020-10-21 18:13:00.448
1,-42,-12,-16,-1,7,4,2,2020-10-21 18:13:00.454
-2,1,-8,1,0,-1,4,-5,2020-10-21 18:13:00.460
1,3,6,-6,-3,0,-1,-5,2020-10-21 18:13:00.466
1,3,6,-6,-3,0,-1,-1,2020-10-21 18:13:00.473
-7,-17,0,-5,-1,-3,-12,4,2020-10-21 18:13:00.479
5,23,19,1,3,5,2,4,2020-10-21 18:13:00.485
5,23,19,1,3,5,2,0,2020-10-21 18:13:00.493
-2,-7,2,6,3,-1,-1,6,2020-10-21 18:13:00.501
5,-8,-1,2,0,5,9,6,2020-10-21 18:13:00.510
5,-8,-1,2,0,5,9,-4,2020-10-21 18:13:00.516
-4,-2,-11,2,1,-3,-1,-4,2020-10-21 18:13:00.522
-4,-2,-11,2,1,-3,-1,-4,2020-10-21 18:13:00.529
-4,-2,-11,2,1,-3,-1,0,2020-10-21 18:13:00.537
-6,-5,-11,-6,-4,-2,5,0,2020-10-21 18:13:00.546
-6,-5,-11,-6,-4,-2,5,2,2020-10-21 18:13:00.553
4,-2,0,-2,-1,8,5,-2,2020-10-21 18:13:00.558
-4,1,14,1,2,4,3,-2,2020-10-21 18:13:00.564
-4,1,14,1,2,4,3,8,2020-10-21 18:13:00.571
23,81,67,-7,0,2,5,8,2020-10-21 18:13:00.577
23,81,67,-7,0,2,5,-6,2020-10-21 18:13:00.583
-8,-9,-8,-7,1,-13,1,-6,2020-10-21 18:13:00.590
-8,-9,-8,-7,1,-13,1,-1,2020-10-21 18:13:00.596
-1,-18,2,-5,-2,-3,-7,-1,2020-10-21 18:13:00.602
-1,-18,2,-5,-2,-3,-7,-8,2020-10-21 18:13:00.609
-9,-20,8,7,2,-2,-11,-8,2020-10-21 18:13:00.615
-9,-20,8,7,2,-2,-11,-6,2020-10-21 18:13:00.622
-11,-32,-43,-12,-7,2,-3,-6,2020-10-21 18:13:00.629
-11,-32,-43,-12,-7,2,-3,5,2020-10-21 18:13:00.636
4,21,-9,4,1,2,5,6,2020-10-21 18:13:00.642
8,8,38,4,-3,5,3,6,2020-10-21 18:13:00.648
8,8,38,4,-3,5,3,6,2020-10-21 18:13:00.655
8,8,38,4,-3,5,3,-2,2020-10-21 18:13:00.661
-7,-17,-7,0,5,5,3,-6,2020-10-21 18:13:00.668
-11,-33,-18,3,0,-4,3,-6,2020-10-21 18:13:00.674
-11,-33,-18,3,0,-4,3,0,2020-10-21 18:13:00.681
-1,-17,8,1,1,11,3,0,2020-10-21 18:13:00.695
-1,-17,8,1,1,11,3,1,2020-10-21 18:13:00.702
1,-6,3,5,3,-4,6,1,2020-10-21 18:13:00.709
1,-6,3,5,3,-4,6,-2,2020-10-21 18:13:00.715
4,9,-1,5,1,4,2,-2,2020-10-21 18:13:00.722
4,9,-1,5,1,4,2,10,2020-10-21 18:13:00.728
12,14,15,-11,-1,-4,4,10,2020-10-21 18:13:00.734
12,14,15,-11,-1,-4,4,-7,2020-10-21 18:13:00.741
-1,22,-9,1,-2,-13,-23,-7,2020-10-21 18:13:00.751
-1,22,-9,1,-2,-13,-23,-5,2020-10-21 18:13:00.757
-2,-6,-12,-10,-3,-6,-15,-9,2020-10-21 18:13:00.763
-7,-8,-17,9,-2,-14,-29,-9,2020-10-21 18:13:00.769
-7,-8,-17,9,-2,-14,-29,15,2020-10-21 18:13:00.777
16,38,37,-11,4,13,19,15,2020-10-21 18:13:00.782
16,38,37,-11,4,13,19,1,2020-10-21 18:13:00.789
-2,-37,5,-1,-11,-11,-11,1,2020-10-21 18:13:00.795
-2,-37,5,-1,-11,-11,-11,6,2020-10-21 18:13:00.801
11,43,-23,27,15,8,6,6,2020-10-21 18:13:00.807
11,43,-23,27,15,8,6,2,2020-10-21 18:13:00.813
-1,-7,17,-13,5,14,23,-8,2020-10-21 18:13:00.819
-1,-17,-9,-12,-7,-22,-29,-8,2020-10-21 18:13:00.825
-1,-17,-9,-12,-7,-22,-29,-8,2020-10-21 18:13:00.831
-1,-17,-9,-12,-7,-22,-29,1,2020-10-21 18:13:00.837
-11,-25,-12,-14,-2,20,44,1,2020-10-21 18:13:00.842
-11,-25,-12,-14,-2,20,44,8,2020-10-21 18:13:00.849
5,28,-14,-16,-11,-11,20,4,2020-10-21 18:13:00.856
4,-12,24,15,6,34,9,-23,2020-10-21 18:13:00.861
-16,-14,3,-12,-3,-56,-44,-23,2020-10-21 18:13:00.868
-16,-14,3,-12,-3,-56,-44,16,2020-10-21 18:13:00.875
16,41,-12,4,10,-11,0,-6,2020-10-21 18:13:00.881
2,-7,6,-2,-15,-6,-49,-6,2020-10-21 18:13:00.888
2,-7,6,-2,-15,-6,-49,2,2020-10-21 18:13:00.894
-3,-27,-37,3,3,17,11,-3,2020-10-21 18:13:00.900
-4,2,3,7,4,20,0,-3,2020-10-21 18:13:00.907
-5,-2,19,-5,0,12,-2,-3,2020-10-21 18:13:00.913
-5,-2,19,-5,0,12,-2,7,2020-10-21 18:13:00.923
1,1,1,-1,1,3,18,-5,2020-10-21 18:13:00.933
-4,0,12,6,3,-3,-23,-6,2020-10-21 18:13:00.940
-3,-16,-25,-14,-7,6,32,-6,2020-10-21 18:13:00.946
-3,-16,-25,-14,-7,6,32,-6,2020-10-21 18:13:00.956
-3,-16,-25,-14,-7,6,32,13,2020-10-21 18:13:00.962
67,43,8,0,2,16,28,-5,2020-10-21 18:13:00.968
-16,-4,8,-2,-2,-5,0,-5,2020-10-21 18:13:00.975
-16,-4,8,-2,-2,-5,0,1,2020-10-21 18:13:00.981
-15,-2,19,7,5,-2,-8,1,2020-10-21 18:13:00.988
-15,-2,19,7,5,-2,-8,5,2020-10-21 18:13:00.994
13,20,10,-3,2,9,4,4,2020-10-21 18:13:01.000
-1,-22,4,-2,-1,7,-3,4,2020-10-21 18:13:01.007
-1,-22,4,-2,-1,7,-3,-2,2020-10-21 18:13:01.014
6,-2,-13,-2,-2,-1,3,-6,2020-10-21 18:13:01.023
-15,-19,-42,0,0,-3,6,-8,2020-10-21 18:13:01.032
-3,-9,-13,2,0,0,-12,-8,2020-10-21 18:13:01.042
-12,15,4,-6,-3,-7,-9,-8,2020-10-21 18:13:01.051
-12,15,4,-6,-3,-7,-9,4,2020-10-21 18:13:01.058
9,13,13,3,-2,-7,-8,-9,2020-10-21 18:13:01.064
-14,-20,-23,29,3,-5,-12,-9,2020-10-21 18:13:01.071
-14,-20,-23,29,3,-5,-12,2,2020-10-21 18:13:01.077
-5,4,16,-8,-2,1,5,2,2020-10-21 18:13:01.083
-5,4,16,-8,-2,1,5,-4,2020-10-21 18:13:01.090
-6,-37,-22,-2,-1,2,-2,3,2020-10-21 18:13:01.096
3,-19,-8,-12,-4,1,0,3,2020-10-21 18:13:01.102
3,-19,-8,-12,-4,1,0,3,2020-10-21 18:13:01.108
3,-19,-8,-12,-4,1,0,-3,2020-10-21 18:13:01.114
-3,4,2,4,2,1,4,-10,2020-10-21 18:13:01.120
-19,-7,11,-12,-6,-6,-7,-10,2020-10-21 18:13:01.126
-19,-7,11,-12,-6,-6,-7,-10,2020-10-21 18:13:01.132
-19,-7,11,-12,-6,-6,-7,5,2020-10-21 18:13:01.139
0,-12,-12,-4,-1,-5,11,5,2020-10-21 18:13:01.144
0,-12,-12,-4,-1,-5,11,-1,2020-10-21 18:13:01.151
0,-13,-25,-15,-4,-5,-7,16,2020-10-21 18:13:01.160
15,26,61,9,8,12,13,16,2020-10-21 18:13:01.174
15,26,61,9,8,12,13,-1,2020-10-21 18:13:01.180
-5,-5,-34,-10,-5,-2,-3,-1,2020-10-21 18:13:01.186
-5,-5,-34,-10,-5,-2,-3,-1,2020-10-21 18:13:01.193
-5,-5,-34,-10,-5,-2,-3,-2,2020-10-21 18:13:01.198
-3,-2,2,0,1,5,-1,-1,2020-10-21 18:13:01.205
-2,36,20,3,2,1,-1,0,2020-10-21 18:13:01.211
0,28,4,-5,-3,0,2,2,2020-10-21 18:13:01.217
5,-3,-8,-5,-4,1,-1,2,2020-10-21 18:13:01.223
5,-3,-8,-5,-4,1,-1,-7,2020-10-21 18:13:01.229
-12,10,-8,-4,-1,-1,-1,6,2020-10-21 18:13:01.235
3,-3,-1,3,1,-8,-9,-9,2020-10-21 18:13:01.241
-7,-9,16,-3,-3,-2,-6,-9,2020-10-21 18:13:01.248
-7,-9,16,-3,-3,-2,-6,1,2020-10-21 18:13:01.254
-4,-21,-6,-3,-4,-1,4,7,2020-10-21 18:13:01.260
9,18,11,9,1,3,8,-3,2020-10-21 18:13:01.265
-6,-10,-14,-2,1,-3,1,3,2020-10-21 18:13:01.272
5,13,7,-4,-3,0,7,7,2020-10-21 18:13:01.278
11,37,-11,-5,-2,5,10,7,2020-10-21 18:13:01.284
11,37,-11,-5,-2,5,10,-4,2020-10-21 18:13:01.290
-4,1,-19,-8,-2,-3,-4,-4,2020-10-21 18:13:01.296
-4,1,-19,-8,-2,-3,-4,4,2020-10-21 18:13:01.302
9,7,5,1,-1,3,4,4,2020-10-21 18:13:01.308
9,7,5,1,-1,3,4,-6,2020-10-21 18:13:01.314
-13,-17,-13,-8,-3,5,9,-2,2020-10-21 18:13:01.320
-3,-33,-3,-3,-3,-13,-16,-2,2020-10-21 18:13:01.325
-3,-33,-3,-3,-3,-13,-16,-2,2020-10-21 18:13:01.332
-3,-33,-3,-3,-3,-13,-16,-1,2020-10-21 18:13:01.338
-4,-7,-6,-1,-2,-2,-1,-1,2020-10-21 18:13:01.344
-4,-7,-6,-1,-2,-2,-1,6,2020-10-21 18:13:01.350
7,-34,-31,11,11,11,6,6,2020-10-21 18:13:01.356
7,-34,-31,11,11,11,6,-6,2020-10-21 18:13:01.365
-4,1,-3,-2,1,-1,-5,-6,2020-10-21 18:13:01.372
-4,1,-3,-2,1,-1,-5,3,2020-10-21 18:13:01.377
2,26,15,-2,-3,2,3,-1,2020-10-21 18:13:01.383
-6,-38,-32,-7,-4,-2,4,-1,2020-10-21 18:13:01.391
-6,-38,-32,-7,-4,-2,4,-8,2020-10-21 18:13:01.398
-8,-24,-9,4,-2,-7,-12,-5,2020-10-21 18:13:01.404
-3,9,5,-4,-6,-5,-6,2,2020-10-21 18:13:01.410
2,0,14,-4,-6,-3,-3,2,2020-10-21 18:13:01.416
2,0,14,-4,-6,-3,-3,7,2020-10-21 18:13:01.422
-1,0,11,-4,3,8,9,7,2020-10-21 18:13:01.429
-1,0,11,-4,3,8,9,-5,2020-10-21 18:13:01.435
-2,-3,-4,-17,-3,-4,-6,-2,2020-10-21 18:13:01.441
-3,-15,-5,5,1,-2,-1,-2,2020-10-21 18:13:01.447
-3,-15,-5,5,1,-2,-1,-2,2020-10-21 18:13:01.453
-3,-15,-5,5,1,-2,-1,-5,2020-10-21 18:13:01.459
-6,-21,-9,-17,-3,-2,-6,-5,2020-10-21 18:13:01.465
