Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp
14,30,7,-10,-26,-20,-4,2,2020-11-12 21:46:48.924
-15,-16,-22,-20,-32,-12,-31,-28,2020-11-12 21:46:48.947
7,12,3,-4,12,8,-46,2,2020-11-12 21:46:48.953
-2,13,-44,-10,5,-15,6,-8,2020-11-12 21:46:48.958
12,30,-15,6,9,4,34,-4,2020-11-12 21:46:48.964
12,30,-15,6,9,4,34,-4,2020-11-12 21:46:48.970
12,30,-15,6,9,4,34,-4,2020-11-12 21:46:48.976
3,13,73,8,21,-17,8,12,2020-11-12 21:46:48.982
0,15,-8,-2,0,-2,-1,5,2020-11-12 21:46:48.989
0,15,-8,-2,0,-2,-1,5,2020-11-12 21:46:48.995
0,15,-8,-2,0,-2,-1,5,2020-11-12 21:46:49.001
-10,-1,11,1,-7,-6,11,-8,2020-11-12 21:46:49.007
-10,-1,11,1,-7,-6,11,-8,2020-11-12 21:46:49.013
18,-15,-2,1,10,4,-5,19,2020-11-12 21:46:49.020
5,-5,-6,0,-2,16,-50,-25,2020-11-12 21:46:49.026
5,-5,-6,0,-2,16,-50,-25,2020-11-12 21:46:49.032
5,-5,-6,0,-2,16,-50,-25,2020-11-12 21:46:49.038
-2,-10,-7,-2,12,-20,-24,-9,2020-11-12 21:46:49.044
-6,1,12,11,27,7,41,19,2020-11-12 21:46:49.049
-6,1,12,11,27,7,41,19,2020-11-12 21:46:49.056
-4,-9,6,15,29,-10,15,15,2020-11-12 21:46:49.061
-4,-9,6,15,29,-10,15,15,2020-11-12 21:46:49.068
-4,-9,6,15,29,-10,15,15,2020-11-12 21:46:49.074
-1,-1,5,1,-2,-43,-30,-15,2020-11-12 21:46:49.088
-8,-8,-7,-10,-3,-37,6,-3,2020-11-12 21:46:49.094
1,-11,-20,-11,1,15,19,68,2020-11-12 21:46:49.100
15,11,14,1,-4,-11,-36,-19,2020-11-12 21:46:49.106
-11,-19,-4,-1,7,-10,-22,1,2020-11-12 21:46:49.112
-11,-19,-4,-1,7,-10,-22,1,2020-11-12 21:46:49.118
-4,0,7,-16,-5,-15,-55,-12,2020-11-12 21:46:49.124
-4,0,7,-16,-5,-15,-55,-12,2020-11-12 21:46:49.130
6,7,-15,-2,-8,8,6,2,2020-11-12 21:46:49.137
6,7,-15,-2,-8,8,6,2,2020-11-12 21:46:49.142
-5,-8,-12,3,-18,-19,65,-6,2020-11-12 21:46:49.147
-5,-8,-12,3,-18,-19,65,-6,2020-11-12 21:46:49.155
2,-2,-4,20,3,-3,-15,4,2020-11-12 21:46:49.160
-7,-31,-14,6,13,16,24,10,2020-11-12 21:46:49.166
-7,-31,-14,6,13,16,24,10,2020-11-12 21:46:49.173
-7,-31,-14,6,13,16,24,10,2020-11-12 21:46:49.178
2,25,35,10,4,10,15,2,2020-11-12 21:46:49.185
2,25,35,10,4,10,15,2,2020-11-12 21:46:49.191
-3,-10,-5,5,-17,84,28,0,2020-11-12 21:46:49.197
-3,-10,-5,5,-17,84,28,0,2020-11-12 21:46:49.203
-3,-10,-5,5,-17,84,28,0,2020-11-12 21:46:49.209
6,11,5,-2,-11,29,5,12,2020-11-12 21:46:49.215
-22,-17,3,-16,-18,-91,-25,-42,2020-11-12 21:46:49.223
-4,-7,-14,8,3,-10,34,4,2020-11-12 21:46:49.228
-4,-7,-14,8,3,-10,34,4,2020-11-12 21:46:49.235
-4,-7,-14,8,3,-10,34,4,2020-11-12 21:46:49.241
8,7,-3,1,7,6,22,-21,2020-11-12 21:46:49.246
8,7,-3,1,7,6,22,-21,2020-11-12 21:46:49.253
-18,-5,7,-2,11,23,-5,-29,2020-11-12 21:46:49.259
20,4,3,-2,-19,-5,-67,27,2020-11-12 21:46:49.264
20,4,3,-2,-19,-5,-67,27,2020-11-12 21:46:49.270
20,4,3,-2,-19,-5,-67,27,2020-11-12 21:46:49.275
9,8,-4,-2,12,12,31,11,2020-11-12 21:46:49.291
-4,-14,-23,-41,-13,-2,5,5,2020-11-12 21:46:49.297
0,2,9,7,-15,-8,64,39,2020-11-12 21:46:49.304
0,2,9,7,-15,-8,64,39,2020-11-12 21:46:49.309
-7,28,35,15,7,10,-17,-3,2020-11-12 21:46:49.315
-7,28,35,15,7,10,-17,-3,2020-11-12 21:46:49.323
-13,-6,6,18,-2,4,-93,-74,2020-11-12 21:46:49.328
-13,-6,6,18,-2,4,-93,-74,2020-11-12 21:46:49.335
-13,-6,6,18,-2,4,-93,-74,2020-11-12 21:46:49.340
-13,-6,6,18,-2,4,-93,-74,2020-11-12 21:46:49.346
5,3,-7,-48,27,-9,-47,-4,2020-11-12 21:46:49.353
5,3,-7,-48,27,-9,-47,-4,2020-11-12 21:46:49.358
1,19,20,40,-1,-13,-9,13,2020-11-12 21:46:49.364
1,19,20,40,-1,-13,-9,13,2020-11-12 21:46:49.371
7,-6,25,4,31,-18,13,4,2020-11-12 21:46:49.377
7,-6,25,4,31,-18,13,4,2020-11-12 21:46:49.383
-3,-25,23,1,18,49,42,12,2020-11-12 21:46:49.389
-3,-25,23,1,18,49,42,12,2020-11-12 21:46:49.395
-4,0,-11,-2,14,-39,-5,-6,2020-11-12 21:46:49.401
-4,0,-11,-2,14,-39,-5,-6,2020-11-12 21:46:49.407
-4,0,-11,-2,14,-39,-5,-6,2020-11-12 21:46:49.412
-5,-7,-12,-6,-12,11,25,8,2020-11-12 21:46:49.419
12,24,-5,-5,14,12,21,33,2020-11-12 21:46:49.425
12,24,-5,-5,14,12,21,33,2020-11-12 21:46:49.430
-6,-4,4,5,-15,-13,-58,-29,2020-11-12 21:46:49.437
-6,-4,4,5,-15,-13,-58,-29,2020-11-12 21:46:49.442
-8,-3,15,-7,-26,-32,-41,-32,2020-11-12 21:46:49.448
-8,-3,15,-7,-26,-32,-41,-32,2020-11-12 21:46:49.454
-7,-18,-23,0,4,18,53,3,2020-11-12 21:46:49.460
-7,-18,-23,0,4,18,53,3,2020-11-12 21:46:49.466
7,0,-16,0,-12,0,29,25,2020-11-12 21:46:49.472
7,0,-16,0,-12,0,29,25,2020-11-12 21:46:49.478
-15,-9,25,8,12,27,-12,-16,2020-11-12 21:46:49.493
19,13,-1,-7,3,21,45,25,2020-11-12 21:46:49.498
-12,-9,-10,-13,-8,-20,-5,-5,2020-11-12 21:46:49.505
-12,-9,-10,-13,-8,-20,-5,-5,2020-11-12 21:46:49.510
-12,-9,-10,-13,-8,-20,-5,-5,2020-11-12 21:46:49.516
-13,-12,-7,-9,-7,-38,-16,-5,2020-11-12 21:46:49.523
-15,-9,-4,4,10,24,105,-10,2020-11-12 21:46:49.528
-15,-9,-4,4,10,24,105,-10,2020-11-12 21:46:49.534
-15,-9,-4,4,10,24,105,-10,2020-11-12 21:46:49.540
25,25,15,26,41,58,29,76,2020-11-12 21:46:49.546
25,25,15,26,41,58,29,76,2020-11-12 21:46:49.553
25,25,15,26,41,58,29,76,2020-11-12 21:46:49.559
25,25,15,26,41,58,29,76,2020-11-12 21:46:49.564
-12,4,-15,-16,13,-3,-34,-18,2020-11-12 21:46:49.571
-12,4,-15,-16,13,-3,-34,-18,2020-11-12 21:46:49.577
-3,-30,25,49,-19,-65,-64,-8,2020-11-12 21:46:49.584
-19,39,30,27,18,-9,-63,-33,2020-11-12 21:46:49.590
-19,39,30,27,18,-9,-63,-33,2020-11-12 21:46:49.596
-11,-14,-28,-8,1,-5,-54,-27,2020-11-12 21:46:49.602
13,-50,-6,-2,17,-9,29,12,2020-11-12 21:46:49.608
13,-50,-6,-2,17,-9,29,12,2020-11-12 21:46:49.614
8,13,17,4,6,-5,25,13,2020-11-12 21:46:49.620
0,14,-6,-9,-13,-8,-24,-21,2020-11-12 21:46:49.626
0,14,-6,-9,-13,-8,-24,-21,2020-11-12 21:46:49.631
0,14,-6,-9,-13,-8,-24,-21,2020-11-12 21:46:49.638
2,-11,-41,-20,-6,12,42,11,2020-11-12 21:46:49.644
-7,-16,-10,-3,-19,-23,-8,-18,2020-11-12 21:46:49.649
-7,-16,-10,-3,-19,-23,-8,-18,2020-11-12 21:46:49.656
3,17,3,16,21,-2,2,10,2020-11-12 21:46:49.662
3,17,3,16,21,-2,2,10,2020-11-12 21:46:49.668
-5,-22,-5,-13,-35,7,11,12,2020-11-12 21:46:49.674
15,16,10,-15,-8,12,-44,-8,2020-11-12 21:46:49.679
4,19,-9,11,2,-13,-28,-12,2020-11-12 21:46:49.693
-22,-32,37,-3,-11,19,22,-37,2020-11-12 21:46:49.698
-22,-32,37,-3,-11,19,22,-37,2020-11-12 21:46:49.705
-16,-8,-17,-4,-10,-22,-21,-18,2020-11-12 21:46:49.711
-16,-8,-17,-4,-10,-22,-21,-18,2020-11-12 21:46:49.717
5,28,8,4,11,-1,-47,-8,2020-11-12 21:46:49.724
3,-6,-22,6,-13,0,-40,-6,2020-11-12 21:46:49.729
-3,11,4,-29,-12,-6,33,-8,2020-11-12 21:46:49.736
-9,-18,-13,12,3,14,-16,9,2020-11-12 21:46:49.742
1,7,16,55,-2,-29,-53,5,2020-11-12 21:46:49.747
1,7,16,55,-2,-29,-53,5,2020-11-12 21:46:49.753
-3,-6,-3,27,12,-7,26,12,2020-11-12 21:46:49.759
-3,-6,-3,27,12,-7,26,12,2020-11-12 21:46:49.764
-3,-10,-26,-19,-22,-1,-38,-8,2020-11-12 21:46:49.771
-3,-10,-26,-19,-22,-1,-38,-8,2020-11-12 21:46:49.777
5,26,1,-34,1,-32,-15,3,2020-11-12 21:46:49.782
-24,-61,-22,41,-14,-54,-42,-31,2020-11-12 21:46:49.789
-13,-11,41,-8,6,9,44,5,2020-11-12 21:46:49.795
-13,-11,41,-8,6,9,44,5,2020-11-12 21:46:49.802
32,27,11,11,14,30,53,50,2020-11-12 21:46:49.807
32,27,11,11,14,30,53,50,2020-11-12 21:46:49.813
11,1,10,-1,-22,33,43,47,2020-11-12 21:46:49.819
11,1,10,-1,-22,33,43,47,2020-11-12 21:46:49.826
4,-4,-5,-3,-18,-25,-10,-7,2020-11-12 21:46:49.831
4,-4,-5,-3,-18,-25,-10,-7,2020-11-12 21:46:49.838
-20,-15,-14,1,-6,-42,30,31,2020-11-12 21:46:49.843
2,0,-2,-4,31,40,127,9,2020-11-12 21:46:49.848
2,0,-2,-4,31,40,127,9,2020-11-12 21:46:49.856
2,0,-2,-4,31,40,127,9,2020-11-12 21:46:49.862
15,29,-21,-5,12,-1,0,-2,2020-11-12 21:46:49.868
15,29,-21,-5,12,-1,0,-2,2020-11-12 21:46:49.874
11,13,-3,2,6,0,-8,3,2020-11-12 21:46:49.880
11,13,-3,2,6,0,-8,3,2020-11-12 21:46:49.895
8,3,-7,11,-2,0,37,44,2020-11-12 21:46:49.899
10,15,25,-1,0,5,-64,-29,2020-11-12 21:46:49.906
-11,-5,-8,-14,-4,8,28,1,2020-11-12 21:46:49.912
-11,-5,-8,-14,-4,8,28,1,2020-11-12 21:46:49.918
-11,-5,-8,-14,-4,8,28,1,2020-11-12 21:46:49.924
-17,-10,26,19,2,-11,-13,-66,2020-11-12 21:46:49.929
-17,-10,26,19,2,-11,-13,-66,2020-11-12 21:46:49.936
-14,-11,2,-7,-14,71,-4,-39,2020-11-12 21:46:49.942
20,3,9,-14,7,24,36,56,2020-11-12 21:46:49.947
20,3,9,-14,7,24,36,56,2020-11-12 21:46:49.954
20,3,9,-14,7,24,36,56,2020-11-12 21:46:49.960
25,6,-12,-9,24,-79,-89,52,2020-11-12 21:46:49.966
0,-9,3,9,3,24,-48,17,2020-11-12 21:46:49.973
0,-9,3,9,3,24,-48,17,2020-11-12 21:46:49.978
-2,3,-35,3,5,-73,13,-8,2020-11-12 21:46:49.984
-8,-38,-20,-35,-10,-34,76,19,2020-11-12 21:46:49.990
-8,-38,-20,-35,-10,-34,76,19,2020-11-12 21:46:49.996
-2,24,35,27,12,20,-7,-11,2020-11-12 21:46:50.003
0,17,9,20,1,-52,-43,-22,2020-11-12 21:46:50.008
0,17,9,20,1,-52,-43,-22,2020-11-12 21:46:50.015
0,17,9,20,1,-52,-43,-22,2020-11-12 21:46:50.021
5,-18,4,32,-1,1,28,8,2020-11-12 21:46:50.027
1,10,19,10,31,53,21,-3,2020-11-12 21:46:50.032
1,10,19,10,31,53,21,-3,2020-11-12 21:46:50.039
-6,-12,-10,5,-10,-60,-90,-32,2020-11-12 21:46:50.045
-6,-12,-10,5,-10,-60,-90,-32,2020-11-12 21:46:50.050
-6,-12,-10,5,-10,-60,-90,-32,2020-11-12 21:46:50.073
6,4,3,-11,-9,23,120,28,2020-11-12 21:46:50.078
-13,-16,-3,-12,-34,20,51,0,2020-11-12 21:46:50.085
17,9,3,-4,-1,-10,-20,28,2020-11-12 21:46:50.099
-8,21,9,61,-10,57,53,-24,2020-11-12 21:46:50.105
-8,21,9,61,-10,57,53,-24,2020-11-12 21:46:50.111
-8,21,9,61,-10,57,53,-24,2020-11-12 21:46:50.116
-2,-47,30,46,14,-3,32,24,2020-11-12 21:46:50.123
-9,-22,-11,8,1,5,-49,-13,2020-11-12 21:46:50.129
-9,-22,-11,8,1,5,-49,-13,2020-11-12 21:46:50.136
-5,19,19,-20,3,-4,-33,-21,2020-11-12 21:46:50.143
-20,-59,-28,19,-13,-57,-71,-12,2020-11-12 21:46:50.149
-20,-59,-28,19,-13,-57,-71,-12,2020-11-12 21:46:50.157
-20,-59,-28,19,-13,-57,-71,-12,2020-11-12 21:46:50.163
5,28,-13,-48,-9,-6,7,4,2020-11-12 21:46:50.170
5,28,-13,-48,-9,-6,7,4,2020-11-12 21:46:50.176
-8,5,-26,-32,2,3,18,-3,2020-11-12 21:46:50.181
-8,5,-26,-32,2,3,18,-3,2020-11-12 21:46:50.187
-8,5,-26,-32,2,3,18,-3,2020-11-12 21:46:50.193
-7,8,32,6,11,21,15,-20,2020-11-12 21:46:50.199
-2,2,-21,-13,-17,-14,-10,-11,2020-11-12 21:46:50.207
5,11,-2,-16,-28,68,48,5,2020-11-12 21:46:50.212
5,11,-2,-16,-28,68,48,5,2020-11-12 21:46:50.219
-2,21,-7,-13,3,-9,9,-34,2020-11-12 21:46:50.225
-9,1,22,3,30,-44,-38,-65,2020-11-12 21:46:50.230
-9,1,22,3,30,-44,-38,-65,2020-11-12 21:46:50.238
14,2,10,3,-13,40,-14,38,2020-11-12 21:46:50.244
4,9,10,17,35,-2,11,10,2020-11-12 21:46:50.249
4,9,10,17,35,-2,11,10,2020-11-12 21:46:50.256
-10,-13,-27,-35,-18,55,-64,1,2020-11-12 21:46:50.262
-10,-13,-27,-35,-18,55,-64,1,2020-11-12 21:46:50.268
21,15,9,-4,-12,9,33,67,2020-11-12 21:46:50.274
21,15,9,-4,-12,9,33,67,2020-11-12 21:46:50.279
1,1,-1,-16,-7,5,-14,1,2020-11-12 21:46:50.287
1,1,-1,-16,-7,5,-14,1,2020-11-12 21:46:50.303
28,6,11,23,13,-3,-82,25,2020-11-12 21:46:50.308
28,6,11,23,13,-3,-82,25,2020-11-12 21:46:50.314
28,6,11,23,13,-3,-82,25,2020-11-12 21:46:50.321
20,16,0,-10,-9,-16,-1,3,2020-11-12 21:46:50.327
-20,-26,4,18,9,11,0,-33,2020-11-12 21:46:50.332
-20,-26,4,18,9,11,0,-33,2020-11-12 21:46:50.339
-17,-52,1,62,12,-20,-12,-5,2020-11-12 21:46:50.345
-17,-52,1,62,12,-20,-12,-5,2020-11-12 21:46:50.350
-17,-52,1,62,12,-20,-12,-5,2020-11-12 21:46:50.357
0,-6,7,3,19,-13,12,-18,2020-11-12 21:46:50.363
26,58,1,-18,-60,-5,28,27,2020-11-12 21:46:50.369
26,58,1,-18,-60,-5,28,27,2020-11-12 21:46:50.376
-4,-42,-46,-51,50,7,-17,-10,2020-11-12 21:46:50.381
-4,-42,-46,-51,50,7,-17,-10,2020-11-12 21:46:50.388
-3,0,-18,-68,-59,-28,-21,-3,2020-11-12 21:46:50.394
-3,0,-18,-68,-59,-28,-21,-3,2020-11-12 21:46:50.399
-20,-17,16,-33,21,9,-7,-18,2020-11-12 21:46:50.406
-20,-17,16,-33,21,9,-7,-18,2020-11-12 21:46:50.411
-20,-17,16,-33,21,9,-7,-18,2020-11-12 21:46:50.417
-10,-2,5,24,18,-21,17,-1,2020-11-12 21:46:50.423
-6,-12,-21,-7,-25,15,4,6,2020-11-12 21:46:50.429
-6,-12,-21,-7,-25,15,4,6,2020-11-12 21:46:50.435
19,27,44,20,10,25,-3,48,2020-11-12 21:46:50.441
19,27,44,20,10,25,-3,48,2020-11-12 21:46:50.447
-2,-19,-14,-24,17,-6,13,4,2020-11-12 21:46:50.453
-2,-19,-14,-24,17,-6,13,4,2020-11-12 21:46:50.459
-11,0,-28,-6,5,-1,-78,-76,2020-11-12 21:46:50.465
-11,0,-28,-6,5,-1,-78,-76,2020-11-12 21:46:50.472
-9,11,21,-8,-37,18,74,-3,2020-11-12 21:46:50.478
-9,11,21,-8,-37,18,74,-3,2020-11-12 21:46:50.483
32,22,13,8,-9,57,91,62,2020-11-12 21:46:50.490
32,22,13,8,-9,57,91,62,2020-11-12 21:46:50.505
2,-5,-13,-11,-9,-38,48,53,2020-11-12 21:46:50.509
2,-5,-13,-11,-9,-38,48,53,2020-11-12 21:46:50.515
2,-5,-13,-11,-9,-38,48,53,2020-11-12 21:46:50.522
-4,19,25,17,-1,-24,53,8,2020-11-12 21:46:50.527
-4,19,25,17,-1,-24,53,8,2020-11-12 21:46:50.533
-10,-5,11,-3,-18,-13,-26,-36,2020-11-12 21:46:50.539
-10,-5,11,-3,-18,-13,-26,-36,2020-11-12 21:46:50.545
15,13,-9,-5,12,23,-75,6,2020-11-12 21:46:50.552
15,13,-9,-5,12,23,-75,6,2020-11-12 21:46:50.558
-11,-15,-23,-19,26,25,-65,-21,2020-11-12 21:46:50.563
6,34,19,8,21,0,31,10,2020-11-12 21:46:50.570
6,34,19,8,21,0,31,10,2020-11-12 21:46:50.576
6,34,19,8,21,0,31,10,2020-11-12 21:46:50.582
-15,-8,-3,14,0,-32,-42,-34,2020-11-12 21:46:50.589
-15,-8,-3,14,0,-32,-42,-34,2020-11-12 21:46:50.595
9,0,11,11,8,3,63,18,2020-11-12 21:46:50.601
-7,-9,-14,-7,4,47,-16,-16,2020-11-12 21:46:50.607
-7,-9,-14,-7,4,47,-16,-16,2020-11-12 21:46:50.613
-7,-9,-14,-7,4,47,-16,-16,2020-11-12 21:46:50.619
-9,5,0,-16,-2,1,29,5,2020-11-12 21:46:50.626
1,-13,-1,1,3,-7,39,-19,2020-11-12 21:46:50.632
1,-13,-1,1,3,-7,39,-19,2020-11-12 21:46:50.638
2,10,0,14,8,54,-85,-55,2020-11-12 21:46:50.644
2,10,0,14,8,54,-85,-55,2020-11-12 21:46:50.649
-14,-16,-5,-9,-14,-28,-63,11,2020-11-12 21:46:50.656
-5,-1,-1,8,10,-30,65,-1,2020-11-12 21:46:50.662
-12,-7,-8,-8,10,33,-16,-10,2020-11-12 21:46:50.667
-12,-7,-8,-8,10,33,-16,-10,2020-11-12 21:46:50.675
-13,-15,15,27,-15,-11,-11,-23,2020-11-12 21:46:50.680
-4,-9,-5,-51,-9,-12,-52,-13,2020-11-12 21:46:50.687
1,31,30,16,11,1,79,19,2020-11-12 21:46:50.693
1,31,30,16,11,1,79,19,2020-11-12 21:46:50.707
-14,-26,-11,-38,1,-42,-47,-31,2020-11-12 21:46:50.712
-14,-26,-11,-38,1,-42,-47,-31,2020-11-12 21:46:50.717
-14,-26,-11,-38,1,-42,-47,-31,2020-11-12 21:46:50.725
-14,-26,-11,-38,1,-42,-47,-31,2020-11-12 21:46:50.730
-26,-5,1,30,-26,-12,-17,-31,2020-11-12 21:46:50.737
19,12,15,-8,-29,34,49,28,2020-11-12 21:46:50.743
20,18,23,9,16,33,56,-25,2020-11-12 21:46:50.749
20,18,23,9,16,33,56,-25,2020-11-12 21:46:50.755
20,18,23,9,16,33,56,-25,2020-11-12 21:46:50.761
20,18,23,9,16,33,56,-25,2020-11-12 21:46:50.767
-7,-22,-19,-13,-4,10,-11,35,2020-11-12 21:46:50.774
-7,-22,-19,-13,-4,10,-11,35,2020-11-12 21:46:50.780
-7,-22,-19,-13,-4,10,-11,35,2020-11-12 21:46:50.787
5,-2,-8,-13,-1,2,-22,-23,2020-11-12 21:46:50.792
5,-2,-8,-13,-1,2,-22,-23,2020-11-12 21:46:50.797
5,-8,-3,0,-9,-34,-22,25,2020-11-12 21:46:50.804
11,10,-2,-1,14,21,28,41,2020-11-12 21:46:50.810
11,10,-2,-1,14,21,28,41,2020-11-12 21:46:50.816
11,10,-2,-1,14,21,28,41,2020-11-12 21:46:50.823
2,5,10,-2,-42,-5,-54,-18,2020-11-12 21:46:50.829
-3,-9,-8,0,-7,-18,-41,-49,2020-11-12 21:46:50.834
-3,-9,-8,0,-7,-18,-41,-49,2020-11-12 21:46:50.840
-3,-9,-8,0,-7,-18,-41,-49,2020-11-12 21:46:50.846
-4,-8,-3,-32,-11,-35,14,7,2020-11-12 21:46:50.852
-4,-8,-3,-32,-11,-35,14,7,2020-11-12 21:46:50.858
-8,25,-28,31,5,-22,-37,-24,2020-11-12 21:46:50.864
12,-4,14,-7,17,-4,74,44,2020-11-12 21:46:50.870
12,-4,14,-7,17,-4,74,44,2020-11-12 21:46:50.876
12,-4,14,-7,17,-4,74,44,2020-11-12 21:46:50.881
-6,-8,-11,32,16,-2,69,1,2020-11-12 21:46:50.888
-19,-18,-11,45,-4,-28,-120,-42,2020-11-12 21:46:50.893
-19,-18,-11,45,-4,-28,-120,-42,2020-11-12 21:46:50.907
6,18,-39,-23,-11,-7,15,20,2020-11-12 21:46:50.913
6,18,-39,-23,-11,-7,15,20,2020-11-12 21:46:50.918
-15,-27,-46,-50,-7,-12,-17,-22,2020-11-12 21:46:50.925
-6,-19,5,-37,-6,7,-20,-10,2020-11-12 21:46:50.931
-6,-19,5,-37,-6,7,-20,-10,2020-11-12 21:46:50.937
2,-14,17,-7,-8,11,-1,0,2020-11-12 21:46:50.943
2,-14,17,-7,-8,11,-1,0,2020-11-12 21:46:50.948
11,36,-5,0,-13,-18,26,-7,2020-11-12 21:46:50.956
11,36,-5,0,-13,-18,26,-7,2020-11-12 21:46:50.961
6,1,10,22,18,21,17,27,2020-11-12 21:46:50.967
6,1,10,22,18,21,17,27,2020-11-12 21:46:50.973
6,1,10,22,18,21,17,27,2020-11-12 21:46:50.979
-22,0,10,0,15,26,-21,-48,2020-11-12 21:46:50.985
24,10,18,10,-10,10,57,18,2020-11-12 21:46:50.991
24,10,18,10,-10,10,57,18,2020-11-12 21:46:50.997
-6,-3,1,14,66,-40,61,45,2020-11-12 21:46:51.003
-6,-3,1,14,66,-40,61,45,2020-11-12 21:46:51.008
-2,-10,3,0,-3,-38,-75,-35,2020-11-12 21:46:51.015
-2,-10,3,0,-3,-38,-75,-35,2020-11-12 21:46:51.022
1,0,-1,6,7,16,31,1,2020-11-12 21:46:51.028
1,0,-1,6,7,16,31,1,2020-11-12 21:46:51.034
1,0,-1,6,7,16,31,1,2020-11-12 21:46:51.040
-16,-2,-3,-14,-14,-11,49,-34,2020-11-12 21:46:51.046
-17,-12,-2,26,0,16,-66,-22,2020-11-12 21:46:51.052
-17,-12,-2,26,0,16,-66,-22,2020-11-12 21:46:51.058
7,2,2,8,-21,-21,-25,-25,2020-11-12 21:46:51.063
7,2,2,8,-21,-21,-25,-25,2020-11-12 21:46:51.070
-5,0,8,23,14,-30,17,10,2020-11-12 21:46:51.076
-5,0,8,23,14,-30,17,10,2020-11-12 21:46:51.082
-6,-9,8,-29,-12,7,53,2,2020-11-12 21:46:51.088
-6,-9,8,-29,-12,7,53,2,2020-11-12 21:46:51.094
-6,-9,8,-29,-12,7,53,2,2020-11-12 21:46:51.109
-1,-10,-35,15,-14,18,0,2,2020-11-12 21:46:51.114
-1,-10,-35,15,-14,18,0,2,2020-11-12 21:46:51.121
14,44,-7,-17,13,6,28,18,2020-11-12 21:46:51.127
14,44,-7,-17,13,6,28,18,2020-11-12 21:46:51.132
14,44,-7,-17,13,6,28,18,2020-11-12 21:46:51.139
2,-7,-26,-21,7,-17,-9,8,2020-11-12 21:46:51.145
-1,21,22,7,1,8,7,7,2020-11-12 21:46:51.150
-1,21,22,7,1,8,7,7,2020-11-12 21:46:51.157
4,-10,-7,0,10,17,-10,4,2020-11-12 21:46:51.163
-14,37,22,6,7,-33,-56,-36,2020-11-12 21:46:51.168
-8,-26,-17,-13,2,33,68,36,2020-11-12 21:46:51.175
-8,-26,-17,-13,2,33,68,36,2020-11-12 21:46:51.181
0,22,15,7,5,11,11,-10,2020-11-12 21:46:51.188
6,-2,29,18,-4,-13,1,34,2020-11-12 21:46:51.194
6,-2,29,18,-4,-13,1,34,2020-11-12 21:46:51.199
6,-2,29,18,-4,-13,1,34,2020-11-12 21:46:51.205
-10,5,8,-17,-21,29,11,-38,2020-11-12 21:46:51.230
-2,10,-6,-15,-19,-19,-41,19,2020-11-12 21:46:51.237
-2,10,-6,-15,-19,-19,-41,19,2020-11-12 21:46:51.243
-5,-12,-5,10,6,-30,-62,-29,2020-11-12 21:46:51.248
20,13,10,-1,-34,54,-22,10,2020-11-12 21:46:51.255
20,13,10,-1,-34,54,-22,10,2020-11-12 21:46:51.261
-7,-8,-3,12,21,-30,13,-9,2020-11-12 21:46:51.267
-9,-4,7,-9,9,1,31,-47,2020-11-12 21:46:51.273
-9,-4,7,-9,9,1,31,-47,2020-11-12 21:46:51.278
22,14,-16,13,6,18,50,38,2020-11-12 21:46:51.285
-5,17,-26,-28,24,1,22,10,2020-11-12 21:46:51.292
-5,17,-26,-28,24,1,22,10,2020-11-12 21:46:51.298
-32,-65,-24,84,15,26,14,-41,2020-11-12 21:46:51.314
-5,-11,5,-8,22,14,44,3,2020-11-12 21:46:51.321
-7,4,-1,42,17,-37,-98,-40,2020-11-12 21:46:51.327
-7,4,-1,42,17,-37,-98,-40,2020-11-12 21:46:51.333
-7,4,-1,42,17,-37,-98,-40,2020-11-12 21:46:51.340
-37,-32,7,-18,1,28,31,13,2020-11-12 21:46:51.345
-37,-32,7,-18,1,28,31,13,2020-11-12 21:46:51.351
4,-8,-11,-10,13,4,7,15,2020-11-12 21:46:51.358
-6,6,-1,-17,-39,4,26,1,2020-11-12 21:46:51.364
-6,6,-1,-17,-39,4,26,1,2020-11-12 21:46:51.370
0,0,22,17,-4,-11,27,20,2020-11-12 21:46:51.376
0,0,22,17,-4,-11,27,20,2020-11-12 21:46:51.382
2,-2,5,5,-13,47,64,29,2020-11-12 21:46:51.388
2,-2,5,5,-13,47,64,29,2020-11-12 21:46:51.394
2,-2,5,5,-13,47,64,29,2020-11-12 21:46:51.399
70,36,13,-6,24,52,73,73,2020-11-12 21:46:51.406
-3,-9,-6,4,7,-3,70,38,2020-11-12 21:46:51.412
-3,-9,-6,4,7,-3,70,38,2020-11-12 21:46:51.418
2,10,3,-2,17,64,29,-108,2020-11-12 21:46:51.424
2,10,3,-2,17,64,29,-108,2020-11-12 21:46:51.429
2,10,3,-2,17,64,29,-108,2020-11-12 21:46:51.435
-15,-10,-12,-5,-8,-33,-5,-60,2020-11-12 21:46:51.442
-6,-4,6,45,21,-32,-128,-68,2020-11-12 21:46:51.447
-6,-4,6,45,21,-32,-128,-68,2020-11-12 21:46:51.454
4,15,-36,-17,-28,-4,94,15,2020-11-12 21:46:51.460
-18,-7,23,-22,2,14,-36,1,2020-11-12 21:46:51.465
1,-13,-26,-85,-20,-62,-23,17,2020-11-12 21:46:51.472
1,-13,-26,-85,-20,-62,-23,17,2020-11-12 21:46:51.478
